984,325
984,324
984,323
929,348
873,372
841,386
816,397
794,405
769,416
754,423
736,432
716,444
693,454
669,463
644,474
622,482
603,492
581,500
566,505
551,511
535,518
518,524
502,531
489,535
472,539
456,545
444,550
432,554
417,560
402,564
386,570
372,575
360,581
348,586
336,590
325,594
317,598
308,602
300,604
293,608
289,610
283,612
280,614
279,615
277,616
274,616
274,617
273,617
272,617
271,617
271,618
270,618
269,619
267,619
264,620
260,622
256,624
252,626
248,627
245,629
242,630
238,631
235,633
232,633
229,634
227,635
224,636
221,637
217,638
214,639
208,640
202,642
197,643
192,644
187,646
184,647
181,647
178,648
177,648
175,649
173,649
171,650
169,650
166,650
164,651
160,652
157,653
154,654
150,655
148,655
145,656
143,656
142,656
140,657
138,658
137,658
135,659
134,659
133,659
131,660
130,660
129,661
127,661
126,661
124,661
124,662
123,662
122,662
121,662
124,662
132,662
139,662
146,662
153,662
160,662
166,662
173,662
178,662
185,662
189,662
193,662
196,662
199,662
202,662
203,662
206,662
207,662
208,662
210,662
211,662
213,662
214,662
215,662
216,662
221,669
231,683
241,699
255,715
267,729
281,745
301,767
322,789
363,837
380,855
392,870
404,885
418,908
432,929
441,945
449,956
456,968
463,981
469,991
473,1002
477,1008
479,1012
480,1014
481,1015
481,1016
482,1016
483,1016
483,1015
484,1012
484,1014
482,988
481,963
481,948
481,935
481,922
481,912
481,903
481,898
481,893
481,890
481,886
481,884
481,881
483,878
484,874
470,869
454,863
439,856
424,851
410,845
394,838
379,834
365,828
355,823
344,819
335,815
328,812
321,808
312,804
306,802
300,798
296,797
291,795
287,793
284,792
281,791
278,789
277,788
274,788
271,787
269,786
268,785
266,785
264,784
264,783
262,783
261,782
261,781
259,780
258,780
257,779
255,778
255,777
254,777
252,776
252,775
251,775
249,774
249,773
248,772
246,772
245,771
244,771
242,770
241,769
239,768
236,767
235,766
233,766
231,765
228,764
227,764
225,763
223,762
223,761
221,761
220,760
219,760
218,759
217,759
216,759
215,759
215,758
214,758
214,757
213,756
213,755
213,754
213,753
213,752
214,752
215,752
216,752
217,752
218,752
219,752
220,752
222,752
223,752
226,752
229,752
231,752
234,752
237,752
239,752
243,752
246,752
249,752
254,752
260,751
264,751
267,751
273,750
276,750
281,749
285,749
289,748
294,748
298,748
302,747
307,747
311,746
317,746
325,745
331,745
340,744
347,744
352,744
357,744
361,744
364,744
369,744
373,744
378,743
383,743
389,743
396,742
406,742
414,742
421,742
429,740
436,740
443,740
450,740
457,740
463,740
470,740
477,740
484,739
488,739
493,739
498,739
502,739
507,739
512,739
515,739
519,739
523,739
528,739
532,739
534,739
537,739
541,739
543,739
547,739
550,739
554,739
556,739
560,739
563,739
565,739
567,739
570,739
572,739
575,739
578,739
580,739
583,739
587,739
589,739
592,739
595,739
597,739
600,739
602,739
604,739
606,739
609,739
611,739
613,739
614,739
616,739
618,739
619,739
621,739
622,739
623,739
624,739
625,739
626,739
627,739
628,739
629,739
630,739
631,739
633,739
634,739
636,739
637,739
639,740
640,740
641,740
643,740
644,740
645,740
646,740
648,740
650,740
651,740
653,740
655,740
658,740
660,740
662,740
665,740
667,740
669,740
672,740
675,740
677,740
680,740
683,740
685,740
688,741
692,741
694,742
695,742
697,742
698,742
700,742
702,742
703,742
704,742
705,742
706,742
707,742
708,742
709,742
710,742
710,743
710,744
709,744
708,744
707,744
706,744
705,744
701,744
696,744
686,745
668,745
649,745
633,745
620,745
610,745
601,745
594,744
589,743
585,742
582,741
579,740
576,739
574,738
572,737
570,736
569,736
568,735
566,735
565,733
563,732
560,731
556,729
552,728
548,727
543,725
536,723
529,721
520,720
513,720
505,720
498,720
490,720
483,720
474,720
464,720
451,720
434,722
413,725
387,728
365,732
352,734
340,736
330,737
321,739
314,740
305,742
296,744
289,747
280,749
272,752
261,754
252,758
242,761
233,763
224,766
217,768
210,770
206,771
202,772
200,773
198,773
195,774
192,775
191,775
189,776
188,776
187,777
185,777
184,777
183,777
182,777
181,777
180,777
179,777
178,777
179,777
180,777
181,777
182,777
183,777
184,777
184,776
185,776
186,776
186,775
188,775
189,775
191,775
192,775
194,774
196,774
199,773
200,773
203,772
206,772
208,772
211,772
214,771
216,771
219,771
221,771
222,771
224,770
225,770
226,770
228,770
230,770
231,770
232,770
233,770
234,770
235,770
236,770
237,770
238,770
239,770
240,770
241,770
242,770
243,770
244,770
245,770
246,770
247,770
248,770
251,770
258,768
265,768
272,766
282,765
294,761
306,758
322,755
337,751
349,747
361,743
371,739
382,734
394,728
408,723
429,712
452,699
472,688
511,668
547,651
570,637
599,623
632,605
666,584
693,566
718,547
748,529
778,511
805,494
829,477
858,461
888,443
918,428
939,412
958,402
979,389
993,379
1005,369
1016,358
1027,350
1038,343
1047,337
1058,330
1067,325
1073,321
1076,319
1077,318
1079,317
1080,316
1080,315
1080,314
1080,313
1078,309
1073,302
1069,296
1065,290
1061,285
1057,281
1054,277
1050,272
1047,269
1046,267
1043,264
1040,261
1035,256
1032,252
1029,249
1026,245
1023,240
1021,236
1019,233
1017,231
1016,228
1015,226
1014,224
1014,223
1013,222
1013,221
1013,220
1013,218
1013,217
1013,216
1013,215
1013,214
1013,215
1013,217
1012,222
1012,230
1009,244
1008,261
1006,284
1005,305
1003,324
1003,337
1003,347
1003,359
1002,369
1002,380
999,396
998,406
995,418
995,425
993,435
990,442
988,451
987,458
983,467
980,476
971,474
963,473
954,472
946,470
937,469
929,469
920,469
915,469
910,469
905,469
901,469
896,469
891,469
887,469
882,469
877,469
872,469
866,468
863,468
859,467
855,467
852,466
850,466
848,465
846,465
845,465
843,465
842,465
839,465
835,465
831,466
827,468
823,469
821,470
818,471
815,472
814,473
812,474
810,474
807,475
806,476
804,476
802,477
801,478
799,479
797,481
795,482
793,482
792,483
792,484
791,484
790,484
789,484
788,485
788,486
787,486
786,486
785,486
784,486
783,486
783,485
782,485
782,484
782,483
781,482
780,480
779,477
778,475
776,472
776,469
774,465
773,461
771,457
768,453
766,449
764,443
760,436
757,427
753,415
749,404
745,391
741,380
738,370
734,361
730,352
728,343
725,336
723,330
722,326
720,322
719,318
718,315
717,312
715,307
713,302
711,297
710,293
708,287
705,282
703,276
702,271
700,266
698,262
697,258
695,254
694,250
693,247
691,242
690,239
689,235
688,231
687,227
686,222
685,218
685,214
684,209
684,205
684,201
683,199
683,196
682,193
682,192
681,189
680,185
679,182
679,180
678,177
678,174
678,171
678,170
678,167
677,164
677,163
676,161
676,159
675,158
675,156
675,155
675,153
675,152
675,151
675,149
675,148
675,146
675,145
675,143
675,142
675,141
675,140
674,140
674,139
674,138
673,138
672,138
671,138
670,138
669,138
668,139
667,139
666,139
666,140
665,140
665,141
664,141
664,142
663,142
663,143
662,143
662,144
662,145
661,145
662,145
663,145
664,145
665,145
666,145
667,145
668,144
670,143
671,143
671,142
673,142
674,142
675,142
676,142
677,141
678,140
679,140
680,140
681,140
682,139
684,139
685,139
686,138
688,138
689,137
690,137
691,137
692,137
694,137
695,136
696,136
698,135
699,135
700,134
702,134
703,134
704,134
706,134
707,133
709,133
710,132
711,132
713,132
714,132
716,132
716,131
717,131
718,131
719,131
720,131
721,131
723,131
724,131
725,130
726,130
727,129
728,129
729,129
730,129
731,129
732,128
733,128
734,128
735,128
736,128
738,127
739,127
741,127
741,126
743,126
745,126
746,125
747,125
749,125
750,125
751,125
752,125
753,125
754,125
755,125
756,125
757,125
758,125
759,125
760,125
761,125
761,124
762,124
763,124
764,123
766,122
767,122
770,122
773,122
775,122
778,121
782,120
786,119
790,118
794,117
799,116
803,115
807,115
811,114
814,113
818,112
821,111
825,110
829,109
833,108
835,107
838,106
841,105
843,105
845,104
848,104
849,104
850,104
852,103
853,103
855,102
855,101
856,101
857,101
858,101
858,100
858,99
858,98
858,97
858,96
858,95
841,119
810,166
789,203
777,234
767,253
758,284
747,322
735,356
721,391
707,439
693,486
680,531
664,578
652,616
642,650
632,681
622,712
615,736
610,754
603,775
599,791
592,816
589,831
589,834
588,835
587,835
587,834
587,833
585,831
586,832
580,836
572,841
563,848
556,853
550,858
542,864
536,869
532,872
529,875
526,877
523,879
521,881
520,882
519,882
518,883
517,883
517,884
516,884
516,885
515,885
514,885
514,884
514,883
514,882
514,881
514,880
514,879
514,878
511,878
508,877
500,874
490,872
480,869
468,865
456,862
447,860
440,857
433,856
424,854
417,853
409,853
398,853
388,853
380,853
372,853
362,853
353,853
344,854
336,854
329,855
322,856
317,856
314,856
310,856
305,857
300,857
292,859
283,860
274,861
267,862
263,863
260,863
256,863
253,864
251,864
248,864
246,864
245,864
244,864
242,864
241,864
239,864
238,864
237,863
235,863
234,862
232,862
232,861
231,861
230,861
229,861
229,860
228,860
228,859
227,859
227,858
227,857
227,856
228,856
229,856
230,855
231,855
231,854
234,854
237,853
240,852
244,851
250,848
257,847
266,845
273,842
280,841
287,841
294,839
303,836
313,834
325,830
342,824
369,817
397,807
424,800
455,793
485,785
508,780
525,776
542,772
563,767
588,765
605,761
622,758
641,754
663,751
690,745
709,742
729,738
757,736
787,731
810,726
832,722
858,719
880,716
897,713
914,710
927,707
944,705
958,701
971,698
984,694
992,691
1006,687
1018,683
1027,682
1035,679
1041,677
1047,676
1049,675
1052,673
1053,673
1054,673
1056,672
1056,671
1057,671
1057,670
1058,670
1059,669
1059,668
1056,670
1050,673
1041,677
1027,684
1009,693
993,702
980,709
966,716
943,727
918,738
893,749
871,759
851,769
834,779
820,788
806,796
796,804
783,813
771,819
757,825
743,832
730,837
719,844
710,849
702,854
693,860
682,866
673,871
666,876
658,880
654,883
651,885
648,887
647,888
646,888
644,889
643,889
642,890
641,890
640,890
639,890
639,891
638,891
637,892
636,892
634,892
633,893
632,894
630,895
628,895
626,896
625,897
624,898
622,899
621,899
619,899
617,900
616,901
614,902
611,904
609,905
608,906
607,906
605,907
603,908
602,909
601,910
599,911
599,912
598,912
597,912
596,912
595,913
594,913
594,914
593,914
592,914
592,913
592,912
592,911
592,910
592,908
594,905
597,902
599,900
603,895
606,892
609,888
614,884
620,879
626,873
637,865
653,852
686,836
722,819
753,810
771,802
782,797
792,793
803,789
815,783
829,779
841,775
851,771
865,767
877,765
887,762
897,759
908,757
915,754
922,753
929,752
936,750
945,750
952,748
957,748
961,747
963,747
967,747
969,747
971,747
973,747
975,747
975,746
977,746
978,746
979,746
980,746
980,745
980,744
980,743
979,743
979,742
978,742
977,742
976,742
974,741
973,741
972,740
970,740
969,739
968,739
966,738
964,738
963,738
961,738
960,738
958,738
956,738
953,738
951,738
947,738
944,738
941,738
937,738
933,738
929,738
924,739
920,739
916,740
911,740
909,741
906,741
903,741
902,741
900,741
898,741
897,741
895,741
893,741
891,741
888,741
887,742
885,742
884,742
883,743
881,743
880,743
879,743
878,743
877,743
876,743
875,743
874,743
873,743
872,743
871,743
870,743
870,742
870,741
869,741
869,740
869,739
869,738
868,738
867,737
866,737
865,737
863,737
859,736
855,736
853,736
849,736
845,736
841,736
839,736
835,736
831,736
827,736
822,736
817,737
810,738
801,739
793,740
786,742
777,744
770,745
763,748
756,749
749,750
742,752
735,754
729,755
724,756
721,757
717,758
714,759
711,760
706,762
703,763
698,765
693,767
686,769
680,772
674,774
668,777
663,780
660,781
656,782
652,784
646,788
642,790
636,792
631,796
622,801
612,808
603,813
596,816
589,820
584,823
580,827
577,828
574,831
571,834
568,836
567,838
565,840
563,841
560,843
559,844
558,846
556,848
554,849
553,850
552,852
551,853
550,853
550,854
549,855
548,856
547,856
547,857
546,858
545,858
545,859
545,860
545,861
545,862
545,863
546,863
547,863
548,863
549,863
550,863
551,863
552,863
553,863
554,863
555,863
556,863
557,863
558,862
559,862
560,862
561,862
563,862
564,862
565,862
566,862
567,861
568,861
569,861
570,861
572,861
572,860
574,860
575,860
577,860
578,860
579,860
581,860
582,860
584,860
585,859
586,859
588,859
590,859
591,859
594,858
595,858
597,858
599,858
600,858
603,858
605,858
606,858
608,858
610,857
611,857
614,857
616,856
619,856
622,856
626,855
628,855
631,854
633,854
636,853
637,853
639,852
640,852
641,852
643,851
644,851
646,851
647,851
648,851
649,851
650,851
651,851
650,851
649,851
648,851
647,851
646,851
645,851
635,854
625,859
617,862
612,865
607,867
606,869
602,871
599,873
595,875
592,877
590,878
588,879
585,881
583,883
581,885
578,886
576,887
575,888
574,889
573,889
572,889
571,890
570,890
570,891
569,892
568,892
567,892
566,892
564,892
563,892
562,892
561,892
559,892
558,892
557,892
555,892
554,892
552,892
551,892
550,892
549,892
548,892
547,892
546,892
545,892
544,892
543,892
542,891
541,891
540,891
539,890
538,890
537,889
536,889
536,888
535,888
534,888
533,888
533,887
532,887
531,886
530,885
529,885
528,885
527,884
526,884
526,883
525,883
524,883
523,883
523,882
522,882
522,881
522,880
521,880
520,880
519,880
519,879
518,878
517,878
516,878
515,877
514,876
513,875
512,875
511,875
511,874
509,874
508,874
508,873
506,873
505,873
504,872
503,871
502,871
501,870
500,870
499,870
499,869
498,869
497,868
496,868
495,868
494,868
495,868
496,868
497,868
498,868
499,868
500,868
501,868
502,868
504,868
506,868
508,868
510,868
513,868
517,868
519,868
523,868
526,868
529,868
532,868
536,868
540,868
543,868
547,867
551,867
554,866
557,866
561,866
565,865
569,865
572,865
576,864
581,864
585,864
590,864
596,863
601,863
606,863
611,863
616,863
620,863
625,862
629,862
633,862
636,862
640,862
644,862
646,862
649,862
652,862
655,862
657,862
660,862
663,862
664,862
667,862
668,862
671,862
673,862
675,862
677,862
679,862
680,862
681,862
682,862
683,862
684,862
685,862
686,863
687,863
688,863
688,864
689,864
690,865
690,866
690,867
690,868
690,869
690,870
690,871
689,871
689,872
688,873
687,874
686,875
686,876
685,876
684,877
683,878
682,878
682,879
681,879
680,879
679,879
678,879
676,879
673,879
672,879
669,878
666,878
665,877
664,877
662,877
660,876
659,876
658,875
657,875
656,875
656,874
655,874
656,874
656,873
657,873
657,872
658,872
659,872
660,872
661,872
662,872
663,872
664,872
665,872
664,871
662,871
657,872
653,873
647,874
643,875
640,875
637,876
635,876
633,877
631,877
628,877
627,877
624,877
622,877
620,877
618,877
615,877
614,877
611,877
608,877
607,877
604,877
601,877
600,877
597,877
594,877
592,876
590,876
587,875
585,875
583,875
580,874
578,874
575,873
573,873
572,872
570,872
568,872
567,872
565,872
564,872
563,872
561,872
560,872
559,872
558,872
556,872
554,872
552,872
551,872
550,872
548,872
547,872
545,872
543,872
542,872
539,872
537,872
535,872
532,872
531,872
528,872
526,872
525,872
522,872
521,872
518,872
516,872
515,872
512,872
510,872
509,872
507,872
505,872
504,872
502,872
500,872
499,872
498,872
497,872
496,872
495,872
494,872
493,872
493,873
504,870
528,867
563,865
591,866
620,869
643,874
662,877
682,882
699,883
712,886
726,890
740,894
753,897
763,898
771,901
776,902
781,902
785,903
789,903
792,903
795,904
798,904
799,904
802,904
803,904
804,904
805,904
806,904
807,904
808,904
808,903
808,902
808,901
808,900
808,897
808,899
809,891
812,877
820,852
830,815
841,790
849,771
858,746
863,732
871,706
876,689
879,681
886,662
896,641
900,633
904,624
907,620
909,616
911,612
913,609
914,606
916,603
918,599
920,595
923,591
925,588
926,584
929,581
931,579
933,576
934,573
935,571
936,570
937,568
938,565
940,563
941,562
942,560
942,558
943,556
944,554
946,552
946,550
948,549
949,547
949,544
950,542
951,541
952,539
952,537
953,536
954,533
955,531
956,530
956,528
956,527
956,526
957,524
957,523
958,523
958,522
958,520
959,520
959,519
959,517
959,516
958,516
956,519
954,523
947,534
936,550
925,570
911,590
892,615
869,646
845,675
835,689
827,701
819,714
813,726
806,738
801,747
798,753
794,759
791,763
789,767
785,773
783,779
779,786
776,793
774,798
771,803
770,807
768,811
765,816
763,820
761,825
759,831
755,838
753,844
752,848
750,852
748,856
745,860
745,863
744,866
743,867
742,869
741,870
741,871
740,871
740,872
740,873
739,873
739,874
738,874
738,875
738,876
737,876
737,877
736,877
736,878
735,878
734,878
733,878
731,878
730,878
728,878
727,878
726,878
725,878
724,878
723,878
722,877
713,877
699,877
689,877
679,877
671,877
661,876
654,875
645,874
638,872
634,870
630,870
625,869
621,867
616,866
612,865
605,864
599,863
595,862
592,861
588,860
584,860
580,860
576,860
573,860
570,860
567,860
565,860
563,860
560,860
559,860
557,860
555,860
552,860
550,861
549,861
547,862
545,862
544,862
542,862
541,862
540,862
539,862
538,862
537,862
529,865
520,869
513,872
509,874
505,876
502,877
498,878
496,879
493,880
491,880
488,881
487,881
485,882
483,883
481,884
479,885
477,886
475,886
474,886
472,887
470,888
468,889
467,889
466,890
465,890
464,890
463,891
462,891
460,893
458,894
456,895
454,895
452,896
451,897
450,897
449,898
448,898
447,898
447,899
446,899
445,899
448,876
455,849
465,818
475,784
503,722
517,690
551,625
597,562
675,478
701,452
723,429
746,409
767,393
788,375
806,362
826,349
844,336
857,326
871,318
881,313
889,308
898,304
908,301
911,299
914,298
914,301
914,304
914,307
914,312
914,318
915,325
916,330
917,335
917,341
918,348
920,353
920,358
921,364
922,368
923,372
924,375
924,378
925,382
925,384
925,386
926,388
926,391
926,393
926,395
926,398
926,399
926,402
926,403
926,404
926,406
926,407
926,408
926,409
926,411
926,412
926,413
926,414
926,415
926,416
926,417
926,418
926,419
926,420
926,421
926,422
926,423
926,425
925,425
925,427
924,429
923,431
923,433
922,434
922,435
922,437
922,438
922,440
921,441
921,442
920,444
920,445
920,446
919,447
919,448
919,449
919,450
919,451
919,452
918,453
918,454
918,455
918,456
918,457
917,457
917,458
916,458
915,458
913,456
909,454
900,450
887,444
868,429
840,409
815,388
798,375
787,364
777,356
770,350
762,344
756,337
751,333
745,327
742,322
739,318
736,314
734,312
732,310
731,310
731,309
730,308
729,308
729,307
728,307
728,308
728,309
729,312
730,316
732,320
737,328
742,335
750,346
760,357
775,372
788,385
800,394
811,404
822,409
832,415
843,420
852,422
861,425
871,429
880,433
887,435
893,439
900,442
905,444
910,448
915,451
918,454
922,456
925,458
926,460
929,463
931,463
933,465
933,466
935,468
936,469
938,471
938,473
939,474
941,476
941,478
942,479
943,480
943,482
943,483
943,485
944,485
944,487
944,491
944,493
944,497
944,501
944,505
943,508
942,511
941,514
941,517
941,518
941,519
941,520
940,521
940,522
939,523
939,524
939,525
938,524
907,523
864,516
820,503
782,491
744,478
706,463
664,445
621,423
581,401
535,375
489,352
440,331
395,313
353,295
313,276
287,261
266,247
252,237
243,228
235,217
231,209
227,202
226,197
225,194
224,191
224,190
224,189
214,185
201,176
189,168
180,160
170,149
160,135
152,121
145,109
140,98
137,89
134,81
131,72
128,61
126,53
125,44
122,38
121,33
120,29
119,26
119,24
119,22
119,19
119,18
118,16
118,14
118,13
118,12
118,11
118,10
118,9
118,10
118,11
118,12
118,15
118,17
118,23
119,28
123,38
128,54
140,77
157,104
177,132
204,161
230,187
259,211
287,233
313,248
340,266
370,284
398,303
425,323
452,341
476,355
499,367
519,379
534,386
548,393
562,398
576,405
588,409
597,413
605,416
614,418
618,419
622,419
626,419
630,417
634,414
639,408
643,396
610,415
584,428
571,435
558,441
546,446
531,453
511,459
490,466
468,476
447,484
425,492
400,501
383,507
361,515
346,519
332,524
320,528
308,529
298,532
286,534
277,535
267,535
260,537
253,538
248,539
243,539
239,539
236,539
234,539
231,539
229,539
228,539
225,540
223,540
221,541
218,542
214,545
210,547
204,552
198,558
190,564
185,570
179,576
175,584
171,590
168,592
164,597
162,601
159,605
157,609
155,614
152,616
151,619
149,623
147,629
145,633
143,637
142,641
141,643
140,643
140,644
139,645
139,646
139,647
138,647
138,648
137,648
137,649
137,650
138,653
142,656
147,661
154,666
160,672
169,678
177,682
186,687
193,691
202,695
209,697
218,698
225,701
232,703
241,704
251,706
262,708
275,709
287,711
297,712
306,715
314,716
320,717
324,719
327,720
329,721
331,723
334,723
336,724
337,725
338,727
340,728
342,730
344,731
344,732
345,734
347,736
348,738
349,740
349,742
350,742
351,743
351,744
352,745
352,746
352,747
353,748
353,749
354,750
354,751
354,752
355,752
355,753
355,754
356,755
356,756
357,757
357,758
357,759
357,760
357,761
357,762
357,763
357,764
